OBJECTID,ZCTA5CE10,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
15815,68033,15815,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15816,68034,15816,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
15817,68036,15817,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15818,68038,15818,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15819,68039,15819,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15820,68040,15820,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15821,68041,15821,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15822,49117,15822,1,0.008782091,0,0,0,0,0,0
15823,49120,15823,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
15824,49125,15824,1,0.008782091,0,0,0,0,0,0
15825,49126,15825,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15826,49128,15826,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15827,49201,15827,7,0.061474637,0,0.132529929,0.132529929,0.085870571,0.037527808,0.601094
15828,49202,15828,1,0.008782091,0,0,0,0,0,0
15829,49221,15829,4,0.035128364,0,0.093712814,0.093712814,0.046856407,0.046856407,0.187425628
15830,49224,15830,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15831,49227,15831,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15832,49228,15832,2,0.017564182,0,0.132529929,0.132529929,0.066264965,0.066264965,0.132529929
15833,49229,15833,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15834,49230,15834,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15835,49233,15835,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
15836,49235,15836,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15837,74722,15837,1,0.008782091,0.41909644,0.41909644,0,0.41909644,0,0.41909644
15838,74723,15838,5,0.043910455,0.28113842,0.397589773,0.116451353,0.347262639,0.048558536,1.736313194
15839,74726,15839,3,0.026346273,0.187425628,0.296345919,0.108920291,0.231106589,0.047006949,0.693319768
15840,74727,15840,6,0.052692546,0.20954822,0.337886333,0.128338113,0.285297754,0.045111558,1.711786523
15841,74728,15841,14,0.122949275,0.093712814,0.468564063,0.374851249,0.263919145,0.109062704,3.694868036
15842,74729,15842,5,0.043910455,0.132529929,0.28113842,0.148608491,0.208462602,0.047012937,1.04231301
15843,74730,15843,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15844,74733,15844,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15845,74734,15845,5,0.043910455,0.187425628,0.337886333,0.150460705,0.25299598,0.052315629,1.264979899
15846,74735,15846,4,0.035128364,0.187425628,0.296345919,0.108920291,0.239594907,0.043282728,0.958379626
15847,74736,15847,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
15848,74738,15848,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15849,74740,15849,8,0.070256728,0.132529929,0.296345919,0.16381599,0.221883232,0.048606752,1.775065854
15850,74741,15850,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
15851,74743,15851,7,0.061474637,0,0.20954822,0.20954822,0.121351334,0.063973596,0.849459335
15852,74745,15852,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
15853,74748,15853,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15854,74754,15854,2,0.017564182,0.337886333,0.397589773,0.059703439,0.367738053,0.02985172,0.735476106
15855,74756,15855,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15856,74759,15856,4,0.035128364,0.093712814,0.20954822,0.115835406,0.161334796,0.050128638,0.645339184
15857,30038,15857,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15858,30039,15858,1,0.008782091,0,0,0,0,0,0
15859,32060,15859,10,0.087820911,0,0.20954822,0.20954822,0.12852503,0.060664048,1.285250299
15860,32061,15860,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15861,32062,15861,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15862,32063,15862,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
15863,32066,15863,9,0.07903882,0.20954822,0.397589773,0.188041553,0.292372111,0.057578137,2.631348997
15864,32068,15864,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
15865,32071,15865,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
15866,32072,15866,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15867,32073,15867,1,0.008782091,0,0,0,0,0,0
15868,32081,15868,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15869,32082,15869,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15870,32083,15870,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15871,32084,15871,1,0.008782091,0,0,0,0,0,0
15872,32086,15872,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
15873,32087,15873,3,0.026346273,0.093712814,0.296345919,0.202633105,0.199868985,0.083007267,0.599606954
15874,32091,15874,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15875,32092,15875,3,0.026346273,0.093712814,0.187425628,0.093712814,0.156188024,0.044176644,0.468564071
15876,32094,15876,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15877,32095,15877,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15878,32096,15878,5,0.043910455,0.187425628,0.374851257,0.187425628,0.266820389,0.065824478,1.334101945
15879,32097,15879,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
15880,32102,15880,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
15881,32110,15881,8,0.070256728,0.093712814,0.265059859,0.171347044,0.172370389,0.056756421,1.378963113
15882,11430,15882,1,0.008782091,0,0,0,0,0,0
15883,90210,15883,1,0.008782091,0,0,0,0,0,0
15884,90058,15884,1,0.008782091,0,0,0,0,0,0
15885,03861,15885,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15886,03864,15886,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15887,03865,15887,1,0.008782091,0,0,0,0,0,0
15888,03868,15888,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15889,03872,15889,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
15890,17856,15890,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15891,17857,15891,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15892,17859,15892,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15893,17860,15893,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15894,59460,15894,9,0.07903882,0.20954822,0.386387825,0.176839605,0.304878852,0.051730999,2.743909672
15895,49336,15895,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15896,59462,15896,4,0.035128364,0.132529929,0.296345919,0.16381599,0.225870982,0.062212277,0.903483927
15897,59463,15897,8,0.070256728,0.386387825,0.504658937,0.118271112,0.448908579,0.039584676,3.591268629
15898,59464,15898,8,0.070256728,0,0.20954822,0.20954822,0.111034556,0.055136077,0.88827645
15899,37027,15899,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15900,59465,15900,2,0.017564182,0.397589773,0.41909644,0.021506667,0.408343107,0.010753334,0.816686213
15901,37028,15901,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
15902,59466,15902,7,0.061474637,0.187425628,0.468564063,0.281138435,0.326452902,0.100522903,2.285170317
15903,43019,15903,4,0.035128364,0.093712814,0.187425628,0.093712814,0.126845296,0.038398615,0.507381186
15904,59467,15904,8,0.070256728,0.187425628,0.337886333,0.150460705,0.265604867,0.05480934,2.124838933
15905,49337,15905,6,0.052692546,0.093712814,0.20954822,0.115835406,0.138794135,0.051878862,0.832764812
15906,59468,15906,9,0.07903882,0.20954822,0.397589773,0.188041553,0.295201206,0.060037635,2.65681085
15907,43021,15907,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15908,59469,15908,4,0.035128364,0.468564063,0.546434879,0.077870816,0.499375336,0.030230254,1.997501343
15909,37029,15909,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15910,49338,15910,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15911,59471,15911,34,0.298591096,0.20954822,0.662649632,0.453101411,0.437169441,0.112601293,14.86376099
15912,59472,15912,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15913,43022,15913,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15914,49340,15914,4,0.035128364,0.093712814,0.187425628,0.093712814,0.126845296,0.038398615,0.507381186
15915,37030,15915,2,0.017564182,0,0.132529929,0.132529929,0.066264965,0.066264965,0.132529929
15916,37031,15916,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15917,37032,15917,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15918,43023,15918,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
15919,59474,15919,25,0.219552276,0,0.41909644,0.41909644,0.220289337,0.115319252,5.507233426
15920,49341,15920,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15921,59477,15921,2,0.017564182,0.093712814,0.20954822,0.115835406,0.151630517,0.057917703,0.303261034
15922,49342,15922,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15923,49343,15923,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15924,59479,15924,23,0.201988094,0,0.477843463,0.477843463,0.239333701,0.138149878,5.50467512
15925,59480,15925,9,0.07903882,0.093712814,0.374851257,0.281138442,0.235887416,0.088223234,2.122986741
15926,49344,15926,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15927,37033,15927,7,0.061474637,0,0.20954822,0.20954822,0.115806031,0.064444906,0.81064222
15928,59482,15928,11,0.096603002,0.265059859,0.41909644,0.154036582,0.347319665,0.048148953,3.820516318
15929,59483,15929,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
15930,89124,15930,47,0.41275828,0.093712814,0.56227684,0.468564026,0.287322971,0.115330385,13.50417965
15931,89130,15931,1,0.008782091,0,0,0,0,0,0
15932,89135,15932,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15933,89144,15933,1,0.008782091,0,0,0,0,0,0
15934,33409,15934,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15935,33411,15935,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15936,33412,15936,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15937,12068,15937,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15938,12072,15938,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15939,12074,15939,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
15940,12076,15940,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15941,12078,15941,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15942,12083,15942,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
15943,12086,15943,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15944,12087,15944,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
15945,12090,15945,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15946,12092,15946,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15947,12093,15947,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
15948,12094,15948,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
15949,12095,15949,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15950,33134,15950,1,0.008782091,0,0,0,0,0,0
15951,33138,15951,1,0.008782091,0,0,0,0,0,0
15952,68122,15952,1,0.008782091,0,0,0,0,0,0
15953,68123,15953,1,0.008782091,0,0,0,0,0,0
15954,68130,15954,1,0.008782091,0,0,0,0,0,0
15955,78017,15955,11,0.096603002,0,0.265059859,0.265059859,0.142398976,0.072597752,1.566388741
15956,78019,15956,29,0.254680641,0.28113842,0.755536854,0.474398434,0.457604038,0.106593358,13.27051711
15957,78021,15957,6,0.052692546,0.296345919,0.468564063,0.172218144,0.38789617,0.056772837,2.327377021
15958,78022,15958,10,0.087820911,0.28113842,0.570032775,0.288894355,0.425676256,0.08726216,4.256762564
15959,78023,15959,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15960,78024,15960,6,0.052692546,0.28113842,0.570032775,0.288894355,0.391762699,0.102246537,2.350576192
15961,78025,15961,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
15962,78026,15962,7,0.061474637,0,0.28113842,0.28113842,0.142581118,0.085272984,0.998067826
15963,78027,15963,2,0.017564182,0.374851257,0.386387825,0.011536568,0.380619541,0.005768284,0.761239082
15964,78028,15964,8,0.070256728,0,0.187425628,0.187425628,0.086850852,0.058604981,0.694806814
15965,78039,15965,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
15966,78041,15966,1,0.008782091,0,0,0,0,0,0
15967,78043,15967,3,0.026346273,0.093712814,0.28113842,0.187425606,0.187425621,0.076516183,0.562276863
15968,78044,15968,7,0.061474637,0.28113842,0.592691839,0.311553419,0.398770034,0.101741603,2.79139024
15969,78045,15969,21,0.184423912,0,0.468564063,0.468564063,0.283178303,0.136029497,5.946744353
15970,78046,15970,6,0.052692546,0.093712814,0.265059859,0.171347044,0.182970778,0.055800907,1.09782467
15971,78052,15971,2,0.017564182,0.20954822,0.296345919,0.086797699,0.25294707,0.04339885,0.505894139
15972,78055,15972,7,0.061474637,0.132529929,0.386387825,0.253857896,0.280806346,0.080371233,1.965644419
15973,81057,15973,3,0.026346273,0.20954822,0.296345919,0.086797699,0.238480786,0.040916828,0.715442359
15974,75844,15974,10,0.087820911,0.187425628,0.337886333,0.150460705,0.25579066,0.046832008,2.557906598
15975,92225,15975,16,0.140513457,0,0.296345919,0.296345919,0.187563051,0.087365863,3.001008816
15976,86016,15976,3,0.026346273,0.477843463,0.546434879,0.068591416,0.518132687,0.029257048,1.55439806
15977,86017,15977,3,0.026346273,0.187425628,0.386387825,0.198962197,0.31622157,0.091194185,0.94866471
15978,86018,15978,4,0.035128364,0.187425628,0.337886333,0.150460705,0.275699075,0.055034842,1.102796301
15979,92227,15979,15,0.131731366,0,0.28113842,0.28113842,0.163644345,0.06954176,2.454665169
15980,11758,15980,1,0.008782091,0,0,0,0,0,0
15981,28001,15981,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
15982,21042,15982,1,0.008782091,0,0,0,0,0,0
15983,21043,15983,1,0.008782091,0,0,0,0,0,0
15984,10524,15984,1,0.008782091,0,0,0,0,0,0
15985,10536,15985,1,0.008782091,0,0,0,0,0,0
15986,68045,15986,5,0.043910455,0,0.093712814,0.093712814,0.056227688,0.045909715,0.281138442
15987,68046,15987,2,0.017564182,0,0,0,0,0,0
15988,68047,15988,4,0.035128364,0,0.093712814,0.093712814,0.070284611,0.040578839,0.281138442
15989,68048,15989,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15990,68050,15990,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15991,68055,15991,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
15992,46773,15992,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
15993,46774,15993,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15994,46777,15994,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15995,46779,15995,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15996,46783,15996,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15997,46784,15997,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
15998,46785,15998,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
15999,46787,15999,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
16000,46791,16000,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
16001,46792,16001,3,0.026346273,0.187425628,0.20954822,0.022122592,0.194799826,0.01042869,0.584399477
16002,46793,16002,1,0.008782091,0,0,0,0,0,0
16003,46795,16003,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
16004,46797,16004,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
16005,46798,16005,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
16006,46804,16006,1,0.008782091,0,0,0,0,0,0
16007,46806,16007,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
16008,46807,16008,1,0.008782091,0,0,0,0,0,0
16009,49236,16009,2,0.017564182,0,0,0,0,0,0
16010,49237,16010,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
16011,49240,16011,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
16012,49242,16012,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
16013,49245,16013,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
16014,49246,16014,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
16015,49247,16015,4,0.035128364,0.132529929,0.20954822,0.077018291,0.165508427,0.033893324,0.662033707
16016,49248,16016,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
16017,49249,16017,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
16018,49250,16018,4,0.035128364,0,0.093712814,0.093712814,0.046856407,0.046856407,0.187425628
16019,49251,16019,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
16020,49252,16020,1,0.008782091,0,0,0,0,0,0
16021,59349,16021,46,0.403976189,0,0.600054801,0.600054801,0.300233699,0.150633672,13.81075014
16022,49253,16022,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
16023,59351,16023,19,0.16685973,0.374851257,0.863989413,0.489138156,0.647950384,0.138797889,12.3110573
16024,49255,16024,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
16025,59353,16025,32,0.281026914,0,0.386387825,0.386387825,0.228593159,0.100215393,7.314981073
16026,59354,16026,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
16027,49256,16027,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
16028,63122,16028,1,0.008782091,0,0,0,0,0,0
16029,63125,16029,1,0.008782091,0,0,0,0,0,0
16030,63128,16030,1,0.008782091,0,0,0,0,0,0
16031,63133,16031,1,0.008782091,0,0,0,0,0,0
16032,63138,16032,1,0.008782091,0,0,0,0,0,0
16033,63139,16033,1,0.008782091,0,0,0,0,0,0
16034,63146,16034,1,0.008782091,0,0,0,0,0,0
16035,63147,16035,1,0.008782091,0,0,0,0,0,0
